,post_page_id,post_id,post_time,post_link,post_message,post_like_count,post_share_count,post_reactor_count,post_comment_count,post_angry_count,post_love_count,post_sad_count,post_wow_count,post_haha_count,post_crawl_time,page_name
10,141108613290,10158022308698291,2019-11-12 08:09:18,https://www.facebook.com/DramaAdd/posts/10158022308698291,นี่ภาพของเมื่อคืน และมันยังไม่จบ คืนนี้จะมีปล่อยอีกจำนวนมหาศาล ชาวบ้านแถวนั้นเตรียมถังดับเพลิงกันให้ดีๆ อ้อ ระวังเครื่องบินตกด้วย,7458,155,8845,442,169,2,710,428,78,2019-11-13 18:23:28.173881,DramaAdd
11,141108613290,10158022263413291,2019-11-12 07:43:29,https://www.facebook.com/DramaAdd/posts/10158022263413291,ส่วนคดี Forex - 3D นั้น ดีเอสไอพบข้อมูลจากสถาบันการเงิน มีตัวการใหญ่ระดับหัวหน้าประมาณ 15 ราย กำลังพิจารณายึดอายัดทรัพย์ ซึ่งมูลค่าประมาณหลักล้านบาท แต่ยังไม่พบข้อมูลว่านำไปซื้ออสังหาริมทรัพย์ประเภทใดบ้างและเตรียมออกหมายเรียกหรือหมายจับเครือข่ายทั้งหมดกว่า 70 ราย” ผอ.กองคดีธุรกิจการเงินนอกระบบ กล่าว ไอ้พวกที่ยังหลงเชื่อแม่ทีมอยู่ มึงพอเถอะครับ เขาจะออกหมายจับอยู่รอมร่อละเนี่ย,603,20,652,41,0,1,0,6,42,2019-11-13 18:23:28.173881,DramaAdd
12,141108613290,10158022258463291,2019-11-12 07:40:25,https://www.facebook.com/DramaAdd/posts/10158022258463291,เฮียหนุ่มโทรมาบ่นว่า จ่าทำไงดีเนี่ย พอโพสไปแล้วคนเข้าใจผิด เอาไปลือกันใหญ่เลยว่าหมายถึงช่องสาม ไม่ใช่ช่องสามนะคนับ แหม่,1325,25,1554,99,0,3,4,14,208,2019-11-13 18:23:28.173881,DramaAdd
13,141108613290,10158022206993291,2019-11-12 07:13:03,https://www.facebook.com/DramaAdd/posts/10158022206993291,ขอแสดงความเสียใจกับครอบครัวผู้เสียชีวิตครับ  แล้วงานนี้ใครต้องรับผิดชอบครับเนี่ย,3964,306,5497,583,477,2,1023,27,4,2019-11-13 18:23:29.292899,DramaAdd
14,141108613290,10158022114168291,2019-11-12 06:26:30,https://www.facebook.com/DramaAdd/posts/10158022114168291,เพื่อนแพทย์ในพื้นที่แจ้งมาดังนี้  คืนนี้เฝ้าระวังด้วย เห็นว่าเป็นกลุ่มทัวร์ต่างชาติ มางานปล่อยโคมลอยอีกในวันนี้ 2000 ลูกขั้นต่ำ,4887,138,6139,328,601,2,482,136,31,2019-11-13 18:23:29.292899,DramaAdd
15,141108613290,10158021955423291,2019-11-12 05:06:02,https://www.facebook.com/DramaAdd/posts/10158021955423291,นี่พวกที่พยายามเจรจากันมาหลายปีนิ,6885,641,8373,1326,889,9,133,114,343,2019-11-13 18:23:30.433818,DramaAdd
16,141108613290,10158021911223291,2019-11-12 04:44:05,https://www.facebook.com/DramaAdd/posts/10158021911223291,ข่าวดีสำหรับเหยื่อ แต่อาจเป็นข่าวร้ายสำหรับแม่ทีม ใครมีข้อมูลอะไรของขบวนการนี้ช่วยกันส่ง dsi ปปง เยอะๆ จะได้ยึดทรัพย์มาคืนผู้เสียหายได้เยอะๆนะ,814,55,869,25,0,5,1,3,46,2019-11-13 18:23:30.433818,DramaAdd
17,141108613290,10158021773063291,2019-11-12 03:51:17,https://www.facebook.com/DramaAdd/posts/10158021773063291,เฮ้ยยยยยยยยยย วันนี้ (12 พ.ย.62) เมื่อเวลา 09.00 น. ผู้สื่อข่าวรายงานว่า เกิดเหตุทำร้ายร่างกายกันด้วยอาวุธปืน ภายในศาลจังหวัดจันทบุรี ขณะร่วมฟังการพิจารณาคดี เบื้องต้นมีผู้ได้รับบาดเจ็บ 5 ราย โดยมีอาสาสมัครกู้ภัยสว่างกตัญญูเข้าให้การช่วยเหลือผู้ได้รับบาดเจ็บ ก่อนนำส่งโรงพยาบาล จากนั้น เจ้าหน้าที่ได้ตั้งแนวเขตห้ามบุคคลภายนอกเข้าในที่เกิดเหตุ ด้าน นายสุริยัณห์ หงษ์วิไล โฆษกศาลยุติธรรม เปิดเผยว่า เกิดเหตุดังกล่าวจริง อยู่ระหว่างตรวจสอบรายละเอียด โดยเกิดในบัลลังก์พิจารณาคดี ส่วนที่มีการนำปืนเข้าไปถึงบัลลังก์ได้อย่างไร ต้องตรวจสอบ แต่กรณีนี้น่าจะเกิดจากความหละหลวม ล่าสุดมีการยืนยันว่า ผู้ได้รับบาดเจ็บเสียชีวิตที่โรงพยาบาล 2 ราย คือ นายวิจัย สุขรมย์ และ นายบัญชา ปรมีศณาภรณ์  สำหรับรายละเอียดเพิ่มเติมจะรายงานให้ทราบต่อไป,8378,1125,9603,793,38,9,515,618,45,2019-11-13 18:23:30.433818,DramaAdd
18,141108613290,10158021748038291,2019-11-12 03:42:20,https://www.facebook.com/DramaAdd/videos/538146103639022/,เพื่อนส่งมาให้ดู ซากโคมลอยเต็มไปหมด,2914,500,4034,428,140,2,649,277,52,2019-11-13 18:23:30.433818,DramaAdd
19,141108613290,10158021687723291,2019-11-12 03:16:45,https://www.facebook.com/DramaAdd/posts/10158021687723291,แนวโน้มดีขึ้นมั้ง,11055,628,11771,613,1,298,10,75,332,2019-11-13 18:23:31.766832,DramaAdd
20,141108613290,10158020174858291,2019-11-11 17:33:47,https://www.facebook.com/DramaAdd/posts/10158020174858291,แผลงฤทธิ์ละมึง การวางเพลิงแบบสุ่ม,6891,1095,8612,372,564,5,907,178,67,2019-11-13 18:23:31.766832,DramaAdd
21,141108613290,10158019446338291,2019-11-11 13:10:59,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158019445273291/?type=3,เอาเชือกผูกกระทงไว้ ลอยๆๆ เซลฟี่ๆๆ แล้วกระตุกกลับ เอาไปทิ้งถังขยะเลยก็ดี,3600,172,4438,82,0,47,1,8,782,2019-11-13 18:23:33.904038,DramaAdd
22,141108613290,10158019196578291,2019-11-11 11:16:39,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158019196353291/?type=3,คนเลี้ยงหมาแมวทุกท่านคืนนี้อย่าลืมล๊อคประตูบ้านให้ดี หรือล่ามหมาแมวไว้ดีๆ ระวังเขาตื่นกลัวเสียงประทัด เสียงดอกไม้ไฟ พลุ แล้ววิ่งหนีออกจากบ้านนะครับ,8110,698,8759,287,1,167,62,13,406,2019-11-13 18:23:33.904038,DramaAdd
23,141108613290,10158019018553291,2019-11-11 09:49:21,https://www.facebook.com/DramaAdd/posts/10158019018553291,อันนี้แม่งฆาตกรชัดๆแล้วนะครับไอ้คนไปเผาเขาเนี่ย,7978,780,11051,1231,420,10,2210,401,32,2019-11-13 18:23:35.579165,DramaAdd
24,141108613290,10158018894268291,2019-11-11 08:42:07,https://www.facebook.com/DramaAdd/posts/10158018894268291,กระเช้ามาแล้ว,8460,409,12273,1194,642,15,39,80,3037,2019-11-13 18:23:35.579165,DramaAdd
25,141108613290,10158018784503291,2019-11-11 07:35:25,https://www.facebook.com/DramaAdd/posts/10158018784503291,เจอตัวป้าละจ้าาาาาาาท,1209,33,1333,17,15,5,79,25,0,2019-11-13 18:23:35.579165,DramaAdd
26,141108613290,10158018673208291,2019-11-11 06:36:19,https://www.facebook.com/DramaAdd/posts/10158018673208291,ตัวอย่างกระทงที่ 0 waste ไม่สร้างขยะ ไม่ทิ้งมลภาวะใดๆให้กับแหล่งน้ำ ขอบคุณภาพจากคุณ Puntita Suksamai,9300,182,9898,446,0,357,0,133,108,2019-11-13 18:23:35.579165,DramaAdd
27,141108613290,10158018645733291,2019-11-11 06:20:25,https://www.facebook.com/DramaAdd/photos/a.411063588290/10158018653478291/?type=3,ในช่วงสิบปีที่ผ่านมา มีสถิติว่าเด็กไทยตายเพราะจมน้ำในวันลอยกระทงมากเป็นพิเศษ มีข้อมูลว่า ช่วงสามวัน คือหนึ่งวันก่อนหลังลอยกระทง มีคนจมน้ำตายสะสมสูงกว่าปรกติถึงสองเท่า รวม สามร้อยแปดสิบกว่าคน และสูงที่สุดในวันลอยกระทง คือมีคนจมน้ำตายยอดสะสมสูงถึง 166 คน และกลุ่มที่ตายมากที่สุด คือเด็กอายุ 5-9 ขวบ ดังนันวันลอยกระทงปีนี้นอกจากจะไปเที่ยวกันให้สนุกสนานแล้ว ช่วยกันดูแลลูกหลานอย่าให้พลัดตกน้ำ หรือถ้าตกน้ำแล้ว รีบช่วยขึ้นมาต้องปฐมพยาบาลให้ถูกวิธี โดยการทำ CPR และรีบเรียก 1669  ห้าม!!! จบเด็กห้อยหัวกระทุ้งๆเอาน้ำออก หรือจับพาดบ่าวิ่งรอบสนาม เพราะการทำแบบนั้นคือเอาน้ำในกระเพาะอาหารเด็กออก ไม่ช่วยเหี้ยอะไรเลย มันต้องรีบทำให้เด็กกลับมาหายใจให้เร็วที่สุด แทนที่จะเสียเวลาไปกับการจับพาดบ่า ห้อยหัว จำไว้ CPR แม่งเลย,2809,125,3086,102,0,4,205,61,7,2019-11-13 18:23:37.089816,DramaAdd
28,141108613290,10158018594783291,2019-11-11 05:51:31,https://www.facebook.com/DramaAdd/posts/10158018594783291,สม!!!,2155,73,2552,210,141,4,4,7,241,2019-11-13 18:23:37.089816,DramaAdd
29,141108613290,10158018543428291,2019-11-11 05:23:17,https://www.facebook.com/DramaAdd/posts/10158018543428291,กลุ่มวีแกนราวๆ 20 คน มายืนประท้วงหน้าร้านขายสเต็กของเชฟชื่อดังที่ออสเตรเลีย ในประเด็นที่ ร้านเชฟคนดัง รับเนื้อม้ามาขาย  กลุ่มคนรักเนื้อ 300 คน มาตั้งม๊อปชนกับวีแกน โดยเปิดเพลงอิตาเลี่ยน โชว์แล่เนื้อสดๆ และเอาเนื้อปาใส่กลุ่มวีแกน ส่วนเชฟคนดังให้สัมภาษณ์สื่อว่า ช่างแม่ง อยากประท้วงไรก็ประท้วงไป กรูก็ขายต่อไป,6988,799,10903,983,5,111,19,91,3689,2019-11-13 18:23:37.089816,DramaAdd
30,141108613290,10158018527008291,2019-11-11 05:13:06,https://www.facebook.com/DramaAdd/photos/a.411063588290/10158018525703291/?type=3,จริงๆไอ้วงที่กำลังจะแตกนี่  ก่อนหน้านี้หลายเดือน เคยมีเพจที่แฉไอ้วงนี้อย่างละเอียดเลยนะ ลงรายละเอียดดีมาก แต่ก็อย่างว่า โดนสาวกของวงการนี้เข้าไปรุมถล่มยับเป็นพันๆเม้น เอาเป็นว่าถ้าอยากติดต่อขอความช่วยเหลือจากเพจไหน แนะนำ ผู้เสียหาย ไปทักเพจนี้เพจแรกดีกว่านะคนับ ถถถถถถถ,1227,45,1320,119,0,0,0,9,84,2019-11-13 18:23:37.089816,DramaAdd
31,141108613290,10158018496693291,2019-11-11 04:55:05,https://www.facebook.com/DramaAdd/posts/10158018496693291,รีรันข่าวนิด อีกไม่นานกรูว่าน่าจะกลับมามีข่าวเกี่ยวกับไอ้ธุรกิจนี้อีกรอบ,919,191,1016,167,2,1,0,10,84,2019-11-13 18:23:37.089816,DramaAdd
32,141108613290,10158018450023291,2019-11-11 04:24:51,https://www.facebook.com/DramaAdd/photos/a.411063588290/10158018448568291/?type=3,แชร์ลูกโซ่อีกวง ท่าทางจะไม่ต้องรอคนแฉ แต่คนเล่นจะไปแจ้งความกันเองละ เพราะไม่ได้จ่ายเงินปันผลมาหลายเดือน ก็แนะนำผู้เสียหายกลุ่มนี้ว่า ทำแบบกลุ่มผู้เสียหายจากแม่มณีกับ forex 3d นั่นล่ะ,1242,72,1333,60,0,1,1,11,78,2019-11-13 18:23:38.137864,DramaAdd
33,141108613290,10158018436793291,2019-11-11 04:17:32,https://www.facebook.com/DramaAdd/posts/10158018436793291,อุ้วววววววววววววววววววววววว,1035,45,1151,56,1,2,3,82,28,2019-11-13 18:23:38.137864,DramaAdd
34,141108613290,10158018300508291,2019-11-11 03:15:22,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158018299863291/?type=3,ชาว กทม ใส่หน้ากากกันด้วยเฮ้ย http://aqicn.org/city/bangkok/,1175,120,1358,142,0,1,105,74,3,2019-11-13 18:23:38.137864,DramaAdd
35,141108613290,10158016830928291,2019-11-10 17:49:57,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158016826118291/?type=3,เล่นผ่านมาเจ็ดชั่วโมง ยังปลดฟังค์ชั่นในเกมไม่หมดเลย เพิ่ง fast travel ได้เนี่ย ถถถถถถ รู้สึกเหมือนเพิ่งจบ tutorial ยังไงชอบกล  ปล เริ่มมีบู๊มั่งละครัช ไม่ใช่วิ่งหนี bt อย่างเดียวละ,1374,6,1462,37,0,3,0,14,71,2019-11-13 18:23:38.137864,DramaAdd
36,141108613290,10158016423668291,2019-11-10 15:23:26,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158016423623291/?type=3,เดบิทภาพจาก https://radio.mcot.net/view/5bed4c94e3f8e4e9090d90c9,1169,116,1214,107,1,11,0,7,26,2019-11-13 18:23:38.137864,DramaAdd
37,141108613290,10158016325158291,2019-11-10 14:51:34,https://www.facebook.com/DramaAdd/posts/10158016325158291,แล้วไปตากข้าวบนนั้นทำไม,3546,499,4660,746,660,2,379,33,40,2019-11-13 18:23:38.137864,DramaAdd
38,141108613290,10158015615948291,2019-11-10 09:29:13,https://www.facebook.com/DramaAdd/posts/10158015615948291,กู๊ดดดดดดดด กู๋ดดดดดดดดดดดดดดด,2941,48,3098,144,1,56,1,10,89,2019-11-13 18:23:39.693170,DramaAdd
39,141108613290,10158015552293291,2019-11-10 08:59:34,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158015551348291/?type=3,พอโคจิม่าทำเกมของตัวเองแบบโคตรฟรี มันเป็นแบบนี้นี่เองสินะ Gui เอย เกมเพลย์เอย สตอรี่เอย โคจิม่าสัสๆ รวมไปถึงพวกมุขยิบย่อย กิมมิคเล็กๆน้อยๆที่ใส่มายุ่บยั่บไปหมด ปล ถูกใจไอ้ตัวเซ็นเซอร์จับ bt นี่ฉิบ พอเราพ้นโซน bt มันจะเปลี่ยนรูปร่างเป็นมือแล้วโบกบ๊ายบาย เหมือนแสดงอารมณ์แทน bb  เกมค่อนข้างเหงาๆ แต่มีความช่วยเหลือจากเพลเยอร์ทั่วโลกมาเร่่อยๆ เล่นไปก็รู้สึกดีอยู่นะ เหมือนสังคมสมัยนี้ดี ที่เป็นสังคมแบบครอบครัวเดี่ยว แต่เชื่อมต่อกันออนไลน์ ถึงไอ้โรงงานไฟฟ้าพลังลมละ ชาร์จจอยแป้บเด่วลุยต่อ ปล เยี่ยวแล้วเห็ดขึ้นมันทำไรกะเห็ดได้มั่งวะ ปล 2 ยังดีเจอแต่คนมีน้ำใจช่วยกันสร้างบันไดผ่านจุดปีนยากๆยังไม่เจอบันไดนรกแบบอีหิ่ง,2963,28,3282,113,0,11,1,26,281,2019-11-13 18:23:40.832678,DramaAdd
40,141108613290,10158015514638291,2019-11-10 08:40:41,https://www.facebook.com/DramaAdd/posts/10158015514638291,เอาภาพน้องไปติดตามแถวที่คนจะไปลอยกระทงดีมั้ย,2498,142,3549,123,0,74,4,16,957,2019-11-13 18:23:40.832678,DramaAdd
41,141108613290,10158015154503291,2019-11-10 06:00:02,https://www.facebook.com/DramaAdd/posts/10158015154503291,มันเริ่มลอยกระทงวันนี้หรือพรุ่งนี้วะ ก็ขอให้พ่อแม่พี่น้องเที่ยวกันให้สนุกสนาน แต่อย่าลอยกระทงเยอะละกัน ช่วยกันลดขยะหน่อย ลอยออนไลน์ก็ได้ แล้วออกไปเที่ยวกันให้สนุกสนาน ปล ไอซ์ศรัณยูนี่แกมาทางสามช่าเต็มตัวแล้วใช่มั้ยเนี่ย ถถถถ,1098,44,1194,85,0,16,0,9,71,2019-11-13 18:23:40.832678,DramaAdd
42,141108613290,10158015027753291,2019-11-10 04:45:55,https://www.facebook.com/DramaAdd/posts/10158015027753291,ฝาก จนท จัดหนักๆให้ดูเป็นตัวอย่างหน่อยเถอะครับ,726,20,924,115,161,0,27,3,7,2019-11-13 18:23:42.109651,DramaAdd
43,141108613290,10158014571408291,2019-11-10 01:11:48,https://www.facebook.com/DramaAdd/posts/10158014571408291,สัสเอ๊ยยยยยย,12720,1380,17451,2071,3619,12,726,163,211,2019-11-13 18:23:42.109651,DramaAdd
44,141108613290,10158013077183291,2019-11-09 15:50:51,https://www.facebook.com/DramaAdd/posts/10158013077183291,กระมู้น่าสนใจเรื่องบ้านออมเงิน  ใครคิดอยากรวยกับไอ้พวกนี้ อ่านกันก่อนว่ะ https://pantip.com/topic/39393746,1623,268,1768,147,1,3,6,29,106,2019-11-13 18:23:42.109651,DramaAdd
45,141108613290,10158013005688291,2019-11-09 15:19:26,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158013004838291/?type=3,ยังมีคนหลงเชื่อด้วยโว้ยยยยยยยยย จนปัญญาจริงๆกับคนที่ยังหลงเชื่อเนี่ย,2535,13,2987,133,1,1,11,15,424,2019-11-13 18:23:42.109651,DramaAdd
46,141108613290,10158012787958291,2019-11-09 14:05:46,https://www.facebook.com/DramaAdd/posts/10158012787958291,แหมมมมมมม่ ล่าสุด นายประจักรษ์ ตัวแทนลิขสิทธิ์ ซึ่งเป็นหนึ่งในคนที่เข้าจับกระทงลายการ์ตูนดัง เปิดเผยว่า เพิ่งถูกบริษัทยกเลิกสัญญาไปเมื่อวันที่ 6 พฤศจิกายนที่ผ่านมา ส่วนลายเซ็นใบมอบอำนาจในหนังสือสัญญา ซึ่งมีบุคคลที่ไม่ใช่ผู้บริหารบริษัท แต่เป็นพนักงานคนหนึ่งของบริษัทนั้น ชี้แจงว่าทางบริษัทได้มอบอำนาจเต็มให้ก็สามารถทำได้ ส่วนรายละเอียดอย่างอื่นไม่ขอเปิดเผย,2822,108,4227,465,99,4,4,23,1275,2019-11-13 18:23:43.639529,DramaAdd
47,141108613290,10158012701958291,2019-11-09 13:37:35,https://www.facebook.com/DramaAdd/photos/a.10151331013638291/10158012701918291/?type=3,มาดินเนอร์กับขบวนการล้มแชร์ลูกโซ่ คนับ ถถถถถถถถ ปล พี่หนุ่มอายุห้าสิบจริงๆเหรอวะ ปล2 หมอแลปพักผ่อนมั่งเฮ้ย ปล3 เฮียบรรจงกับทนายรณรงค์ติดงาน น่าเสียดายๆ,20997,64,24071,557,0,75,0,207,2792,2019-11-13 18:23:43.639529,DramaAdd
