4333442143339378,4333974676619458,2019-11-13 15:52:58,สงสารคนข้างบ้านยายเลยค่ะ เข้าใจดีเวลาแมวร้องไม่หยุดมันน่ารำคาญมากยิ่งมีเยอะด้วย ทั้งกลิ่น เสียงเยอะแยะไปหมด,pooh5947,4,2019-11-14 21:38:35
4333442143339378,4333516506665275,2019-11-13 13:03:17,ยิ่งให้ยิ่งใด้รับ การทำบุญเป็นสิ่งที่ดี แต่ควรทำตามกำลังตัวเอง ไม่เดือดร้อนเบียดเบียนเพื่อนมนุษย์ด้วยกัน ทำบุญจนตัวเองและคนรอบข้างเดือดร้อนไปด้วยนี่ไม่ใด้บุญแต่ใด้บาปแทน เดินทางสายกลาง จะใด้ไม่ทุกข์,Nuipangfai,11,2019-11-14 21:38:35
4333442143339378,4333523706664555,2019-11-13 13:05:44,บางทียายเขารักสัตว์แต่คนที่เลี้ยง ไม่สนใจเลยเอามาที้งตรงหน้าบ้านยายแน่นอนยายถึงเก๊บาเลี้ยง,profile.php?id=100010889760629,3,2019-11-14 21:38:35
4333442143339378,4333468260003433,2019-11-13 12:45:20,ถ้าบ้านเรามีบ้านพักแมว บ้านพักหมา เเละออกกฎหมายควบคุมการนำสัตว์เลี้ยงมาปล่อยสังคมมันก็จะดีกว่านี้ ทุกชีวิตมีความหมายไม่ว่าจะเป็นคนหรือสัตว์,jutamas.raungsrirattana,5,2019-11-14 21:38:35
4333442143339378,4333504063333186,2019-11-13 12:58:26,ลูกอะถ้าให้แล้วเขาเอาไปทำอะไรก็เรื่องของเขาเปล่าขออ้างไม่อยากให้มากกว่าถึงไม่ให้เขาก็อยู่มาใด้แล้วก็เลี้ยงลูกมาจนโตใดด้วย,profile.php?id=100019418229895,4,2019-11-14 21:38:35
4333442143339378,4333554599994799,2019-11-13 13:16:37,หาบ้านใหม่ให้น้องดีกว่า เพราะดูจากสุขภาพภายนอกแล้ว น้องแมวอ้วนท้วนสมบูรณ์ทุกตัว... และที่ลูกไม่ให้เงิน เพราะกลัวพ่อแม่เอาเงินไปซื้ออาหารแมว อาจจะเป็นข้ออ้างเพื่อไม่ให้เงินก็ได้,corxitjan.pksmile,3,2019-11-14 21:38:35
4333442143339378,4333505036666422,2019-11-13 12:58:49,รู้ว่ารักสัตว์ แต่ก็เลี้ยงเย่อะเกินน่าจะดูกำลังทรัพย์ตัวเองด้วย แต่ถ้าคุณมีเงินเป็นล้านๆคุณจะเลี้ยงเป็นฟาร์มก็ไม่มีใครว่า,profile.php?id=100007701243867,5,2019-11-14 21:38:35
4333442143339378,4333786696638256,2019-11-13 14:36:06,เเรกๆก็สงสารแม่แมวกับลูกตัวเล็กๆเราก็โยนอาหารไห้กินตอนนี้เราต้องเลี้ยงเพิ่มเป็น10ตัวไม่ไหวทั้งค่าอาหารเพิ่มขึ้นอยากรู้วิธีคุมกำเนิดแมวแบบไม่ฉีดมีไหมคะตัวแม่จับไม่ได้เลย,profile.php?id=100011764680828,0,2019-11-14 21:38:35
4333442143339378,4333462676670658,2019-11-13 12:43:10,ทำไมต้องเลี้ยงเยอะขนาดนั้นล่ะ ตัวเองเดือดร้อนแจ้ง กทม.มารับไปเลย,phongtawee.khawchonnee,10,2019-11-14 21:38:35
4333442143339378,4333516869998572,2019-11-13 13:03:27,สงสารอ่ะ ทั้งคนทั้งสัตว์อยากถูกหวยรางวัลที่1จะให้ยาย5แสนเลย,neung.sky,6,2019-11-14 21:38:35
4333442143339378,4333870039963255,2019-11-13 15:06:55,ที่วัดในกรุงเทพฯเห็น 2 วัดแล้ว มีแมว แล้วมีคนเอาอาหารมาให้แมวแมวขึ้นนั่งตัก มีทั้งชาย หญิง แมวก็ช่วยคลายเครียดให้เขา แมวไทยลายสลิดนี่แหละเยอะ วัดช่วยแมวได้,getersas,1,2019-11-14 21:38:35
4333442143339378,4333465996670326,2019-11-13 12:44:27,รักแมวเข้าใจแต่ตัวเราก็สำคัญคิดให้ดี ยุคลุงตู่หัวควยมันก็จะลำบากไป่สะทุกอย่างครับ. ไม่ว่าคนว่าสัตว์อดตายได้เหมือนกัน,nattapong.gto,11,2019-11-14 21:38:35
4333442143339378,4333553976661528,2019-11-13 13:16:21,ไม่มีจะกินยังจะเลี้ยงแมวอีกเหรอครับยาย,Anurak.jenjirakul,6,2019-11-14 21:38:35
4333442143339378,4333654023318190,2019-11-13 13:51:01,ก่อนจะลงทะเลียนสัตว์เลี้ยง ให้เสีย 4-5 ร้อย มีมาตรการรองรับคนเหล่านี้หรือยัง ผมว่าเขาเสียสละอยู่นะที่เอาสัตว์จรของพวกคนมักง่ายมาเป็นภาระของตัวเอง เพื่อไม่ให้เพ่นพ่านไปทั่ว...ดูเพิ่มเติม,jaffy.changprung.1,3,2019-11-14 21:38:35
4333442143339378,4333806109969648,2019-11-13 14:43:27,เลี้ยงเพื่ออะไร  เกินตัวไม  สภาพตัวเองยังเอาตัวไม่รอด ควรรู้ว่าสมดุลในชีวิตคือทำยังไง,tian.bluestar,3,2019-11-14 21:38:35
4333442143339378,4333477223335870,2019-11-13 12:48:45,หาคนรับเลี้ยง หรือเอาไปปล่อยครับ แมวหากินเองได้ ไม่เหมือนหมา โอกาสรอดสูง และเลิกหามาเลี้ยง ผมก็เลี้ยงหมาแมว แต่ก็เลี้ยงด้วยความรับผิดชอบว่า เลี้ยงไม่ให้ลำบากตัวเองเกินไป,kaewpoll,10,2019-11-14 21:38:35
4333442143339378,4333488260001433,2019-11-13 12:52:42,เอาตัวเองให้รอดก่อนดีกว่าค่ะทำไมต้องเอามาเป็นภาระเพิ่มไม่เข้าใจ,profile.php?id=100024465497798,5,2019-11-14 21:38:35
4333442143339378,4333763273307265,2019-11-13 14:27:55,เลี้ยงแบบนี้ทรมานตัวเอง ป่าวๆยาย เลี้ยงไว้เป็นเพื่อนตัว2ตัวก้อพอแล้ว,profile.php?id=100022355340961,1,2019-11-14 21:38:35
4333442143339378,4333475340002725,2019-11-13 12:47:58,อยากให้ลงที่อยู่เพื่อส่งอาหารแมวไปให้ หรือหมายเลขบัญชีธนาคารของคุณตาคุณยายจะไดโอนเงินช่วยเหลือไปให้,pimdao.chumjan,5,2019-11-14 21:38:35
4333442143339378,4333476600002599,2019-11-13 12:48:30,แมว จรจัดชอบมาขี้ข้างบ้าน ต้องทำไงดี ข้างบ้านก็อินดี้ ไม่ชอบทำความสะอาดบ้าน ขี้ดินขี้ทรายเยอะ แมวก็ชอบมาขี้ จะเข้าไปกวาดก็ไม่ได้เพราะเป็นบ้านเขาอีก จะตีแมวเดี๋ยวก็โดนสังคมประณามอีก คนใจบุญก็ชอบมาเทอาหารเม็ดให้ทุกเย็น บอกตรงๆเครียด เหม็น ขี้แมวสุด,chanachol.suepark.1,4,2019-11-14 21:38:35
4333442143339378,4333556803327912,2019-11-13 13:17:24,สำหรับเราไม่ชอบทั้งหมาทั้งแมวมันสกปรกและลำคาญ,profile.php?id=100027359591595,3,2019-11-14 21:38:35
4333442143339378,4333503653333227,2019-11-13 12:58:17,เดินสายกลาง ไม่ตึงไม่หย่อนเกินไป ทำบุญใดๆถ้าทำให้ตัวเองและคนอื่นเป็นทุกข์ก็เท่ากับเพิ่มบาป ทำอะไรก็ให้ดูกำลังตัวเองบ้าง,aon.rock.1,1,2019-11-14 21:38:35
4333442143339378,4333452473338345,2019-11-13 12:39:28,ทำเกินตัวก็ต้องลำบากตัวเองเป็นธรรมดา,profile.php?id=100016459696441,6,2019-11-14 21:38:35
4333442143339378,4333457823337810,2019-11-13 12:41:22,นี่ก็ให้อาหารแมวหมาจรเกือบ20 ตัว ไม่รู้จะช่วยอย่างไรเหมือนกัน เดือนๆรายจ่ายกับหมาแมวเยอะเหมือนกันทำบุญจ๊ะยาย,n.nikorn,0,2019-11-14 21:38:35
4333407490009510,4333419170008342,2019-11-13 12:27:52,โดนตัวไหนมาเนี่ย,khaosod/,309,2019-11-14 21:39:13
4333407490009510,4333444856672440,2019-11-13 12:36:39,ชื่นชม พี่มอไซค์,manoon.noon.735,304,2019-11-14 21:39:13
4333407490009510,4333449203338672,2019-11-13 12:38:10,กระเช้าสวยๆไหว้สวยๆผมขอโทษคับ,profile.php?id=100007036213485,99,2019-11-14 21:39:13
4333407490009510,4333414843342108,2019-11-13 12:26:16,รุ่นนี้ยอดเยี่ยมเกือบทั้งหมด,profile.php?id=100010732891470,351,2019-11-14 21:39:13
4333407490009510,4333414843342108&reply_comment_id,2019-11-13 12:47:45,Pitsanu Dit เออจริง... ผมไม่ได้ว่าใครนะ แต่เป็นส่วนมากจริงๆ หรือสโลแกนรถรุ่นนี้คือ "ปลุกสันดานดิบในตัวคุณ",pichaporn.chotchuang.5,80,2019-11-14 21:39:13
4333407490009510,4333490050001254,2019-11-13 12:53:21,มอเตอร์ไซค์ใจกล้ามาก ปรบมือค่ะ ขอให้จับมันให้ได้นะคะ,profile.php?id=100011627946185,458,2019-11-14 21:39:13
4333407490009510,4333476936669232,2019-11-13 12:48:37,มอไซค์ช่วยกันดีครับมีน้ำใจทุกคนเยี่ยมมากครับ,vanee.thongchai,231,2019-11-14 21:39:13
4333407490009510,4333419843341608,2019-11-13 12:28:08,พี่ๆมอไซค์ทุกคน ได้ใจมากๆเลยค่ะ,sasa.inya.77,301,2019-11-14 21:39:13
4333407490009510,4333450596671866,2019-11-13 12:38:40,ขอชื่นชมน้ำใจคุณมอร์เตอรไซด์ที่ร่วมด้วยช่วยกัน คุณทำให้สังคมน่าอยู่ขึ้นเยอะเลยค่ะ,wansiri.kt,264,2019-11-14 21:39:13
4333407490009510,4333460073337585,2019-11-13 12:42:18,ในรถต้องมีอะไรถึงไม่ยอม ของผิดกฎหมายชัวร์ หนีขนาดนี้ เห็นน้ำใจคนไทยขอบคุณพี่ๆมอไซค์,muna.ru.1,126,2019-11-14 21:39:13
4333407490009510,4333457893337803,2019-11-13 12:41:24,ยังมีด้านดีๆให้เห็นว่าคนที่ดีมีน้ำใจก็มีค่ะ. พี่ๆมอไซค์เยี่ยมเลย,nipaporn.upathum,123,2019-11-14 21:39:13
4333407490009510,4333441246672801,2019-11-13 12:35:19,จะเป็นโรค อะไรดีน๊าอยากให้สังคมให้โอกาสลุง คิดหน่อยคับลุงแก่แล้วคิดช้าหน่อยคับ ขอบคุณคับ,best.auda,35,2019-11-14 21:39:13
4333407490009510,4333488026668123,2019-11-13 12:52:37,เด่วก็ออกมา. 1 ตกใจ. เห็นมีหลายคนกลัวจะทำร้ายร่างกาย2ลูกฉันเปนคนดี3ลูกฉันเปนโรคซึมเศร้า...ดูเพิ่มเติม,apichada.thamjai.3,297,2019-11-14 21:39:13
4333407490009510,4333501416666784,2019-11-13 12:57:28,ขอบคุณพี่ๆๆน้องๆๆมอเตอร์ไซร์เลย สุดยอดมากๆๆๆ อยากให้มีคนแบบนี้เยอะๆๆค่ะ❤,pupu.ratchaphan,30,2019-11-14 21:39:13
4333407490009510,4333439263339666,2019-11-13 12:34:35,ตามจับมันมาให้ได้...แล้วญาติมันจะบอกว่าอยู่ระหว่างการรักษาตัว ขอชมเชยจักรยานยนต์ทุกคันที่ติดตาม,profile.php?id=100008128332720,56,2019-11-14 21:39:13
4333407490009510,118944399263876,2019-11-13 13:19:06,รอวาร์ปมา ทัวร์ได้ไปลงแน่ๆค่ะ,DeoJung,8,2019-11-14 21:39:13
4333407490009510,4333421943341398,2019-11-13 12:28:53,ทะเบียนชัดเจน55เปิดวาปหน่อย,profile.php?id=100007555362039,21,2019-11-14 21:39:13
4333407490009510,4333426616674264,2019-11-13 12:30:35,รอดแล้ว​ ดีใจด้วยนะ​ (ผมจำเป็นต้องหนี​ เพราะว่า​ถ้าลงมาดูอาจถูกทำร้าย... ​     เอาไว้ใช้แถลงข่าวนะ)​,profile.php?id=100010075294289,68,2019-11-14 21:39:13
4333407490009510,150141226370167,2019-11-13 13:52:14,กระเช้ายาว8เมตรเดี๋ยวก็เอามาขอโทษ55555,anupong.boonarak,8,2019-11-14 21:39:13
4333407490009510,118942409264075,2019-11-13 13:05:16,เตรียมซ้อมไหว้ให้สวยๆล่ะ ออกสื่อจะได้เทคเดียวผ่านบีบน้ำตา กระเช้ามา ตกใจนึกว่าจะโดนทำร้าย ระงับสติไม่อยู่มีอาการซึมเศร้ากำลังรับยาอยู่ ลูกฉันเป็นคนดี ปกติไม่เป็นแบบนี้ น่าจะประมาณนี้ แบบนี้ไหว้สวยทุกตัว,profile.php?id=100001348146111,29,2019-11-14 21:39:13
4333407490009510,4333418630008396,2019-11-13 12:27:38,ทรงนี้ ยิ้มงาม ไห้วสวย รวยกระเช้า,profile.php?id=100008743560815,15,2019-11-14 21:39:13
4333407490009510,4333435150006744,2019-11-13 12:33:17,พี่ๆๆมอไซค์ เอาใจ ไปเลย😘,yooya.muhahmud,31,2019-11-14 21:39:13
4333407490009510,430418424558935,2019-11-13 14:57:22,ลูกพี่เป็นผู้นำประเทศที่ไม่รู้นิติภาวะลูกน้องก็เจริญรอยตาม555ไม่แปลก,maprang.tobarg,10,2019-11-14 21:39:13
4333407490009510,4333462883337304,2019-11-13 12:43:13,มีโรคมาให้เลือกค่ะโรคซึมเศร้า  และโรคจิต  มีใบรับรองแพทย์ครบ   ตอนจบ  อย่าลืมกระเช้าดอกไม้สวยๆ  และยกมือไหว้ กล่าวคำว่าขอโทษงามๆนะจ๊ะ😁😁😁นึกถึงไอ้เด็กคนนั้นเลย  ที่บ้านมันรวย,profile.php?id=100021988570333,70,2019-11-14 21:39:13
4333407490009510,4333469476669978,2019-11-13 12:45:50,กระเช้ายาว8เมตรต้องมี,phonthep.rotthuk,3,2019-11-14 21:39:13
4333407490009510,4333428613340731,2019-11-13 12:31:14,หนีแบบนี้เมาแน่นอน พรุ่งนี้สร่างเมาเมื่อไหร่ จะมามอบตัวพร้อมกระเช้าและการไหว้สวยๆ,rat.buna,38,2019-11-14 21:39:13
4333407490009510,4333440823339510,2019-11-13 12:35:08,สงสัยไม่เคยดูคลิปบิ้กไบท์ล่ารถแลนโรเวอร์ที่ต่างประเทศบอกเลยสุดท้ายรถยนต์จ่ายรอบวง555,phonchai.promchotchai,14,2019-11-14 21:39:13
4333407490009510,4333436723339920,2019-11-13 12:33:44,กระเช้ายาว8เมตรก็ช่วยไม่ได้ค่ะ,panitan.kriengkled,1,2019-11-14 21:39:13
4333407490009510,4333498003333792,2019-11-13 12:56:07,น่าจะมีข้อห้ามไม่ให้คนที่ป่วยเป็นโรคซึมเศร้าขับรถ คนพวกนี้ไม่สามารถควบคุมอารมณ์ของตัวเองได้ ถ้าเกิดขับๆไป แล้วไม่พอใจ ไล่ชนใคร ก็ออกมาตีหน้าเศร้าขอโทษสังคมอีก แบบไอ้แว่นอ่ะ นี่ก็อาจจะเป็นเช่นกันมั้ง 555,profile.php?id=1625599848,7,2019-11-14 21:39:13
4333407490009510,3695049257179286,2019-11-13 13:42:32,วันก่อนก็เจอรุ่นนี้สีนี้ขับเปิดไฟสูง​ใส่เป็นระยะ​ๆ​  นึกว่ามีอะไรผิดปกติเลยชะลอว่าอะไร​ ป่าวขับเลยไปเฉย​ ๆ​แล้วมันก็ไปเปิดไฟสูงใส่คันอื่นอีก... สรุปงง​ ว่าทำเผื่ออะไร,pierrethephoo,2,2019-11-14 21:39:13
4333407490009510,179687096512936,2019-11-13 14:39:22,กระเช้าพร้อมกราบสวยๆ แต่สงใสว่าต้องมียาเสพตืดในรถแน่ๆ ถึงไม่ยอมหยุด ทำตัวน่าสงใสมาก,profile.php?id=100038280653214,1,2019-11-14 21:39:13
4333407490009510,4333423983341194,2019-11-13 12:29:40,ลุงเป็นไบโพลา / ซึมเศร้า / สติไม่ดี บลาๆๆๆๆ,aqua.pichayapa,27,2019-11-14 21:39:13
4333407490009510,4333493296667596,2019-11-13 12:54:32,จริงๆ ฟอรจูนเนอร์ ควรไป ชนกวาดกับพวกเด็กแว้นที่ปิดถนน มวยน่าจะถูกคู่ เหมาะสมกันดีครับ ไม่โดนด่าด้วยเชื่อผม,jennarong.yindeeram,24,2019-11-14 21:39:13
4333407490009510,213980862968239,2019-11-13 13:25:37,เดี๋ยวรอดู ถือกระเช้ามอบของ ไหว้สวยๆ ขอโทษ รู้เท่าไม่ถึงการณ์ ไม่ก็ป่วยไบโพลา หรือซึมเศร้า,auzaclub,3,2019-11-14 21:39:13
4333407490009510,4333491073334485,2019-11-13 12:53:45,หลักฐานแน่นขนาดนี้มรึงไม่รอดแน่​ ไม่เกิน3วัน​,Pathormrut,2,2019-11-14 21:39:13
4333407490009510,434191413908934,2019-11-13 13:55:51,ในยุคที่ถนนทั้งเส้นไม่เห็นตำรวจในยุคที่วินและรถส่ง​อาหาร​ไล่จับคนร้าย​ ในยุคที่คนขับรถหรูคือกูไม่ผิด​ นี้เราเกิดมาหลายยุคเลยนี้,weerapol.sompipong,23,2019-11-14 21:39:13
4333407490009510,213974886302170,2019-11-13 13:08:13,รุ่นนี้ติดอันดับ 1 เรื่องเหี้ยเหี้ยจริงจริงเลย ผมไม่เหมารวมนะครับ แค่เห็นหลายคันละ 🤭🤭🤭,khungkhung2524,10,2019-11-14 21:39:13
4333407490009510,4333481246668801,2019-11-13 12:50:13,มีโรคมาให้คนขับฟอร์จูนเลือกครับ 1.โรคซึมเศร้า  2.โรคจิต และมีใบรับรองแพทย์ และ กระเช้าใบใหญ่ๆ ขายครับ,profile.php?id=100016212104407,15,2019-11-14 21:39:13
4333407490009510,4333445810005678,2019-11-13 12:36:56,เวลาที่ไม่อยากให้มีตำรวจ จะเจอทุก​  300​ เมตร​  แต่สถานการณ์​แบบนี้เงียบกริบ,chiern.chiern,26,2019-11-14 21:39:13
4333407490009510,4333453596671566,2019-11-13 12:39:48,จับได้แล้วควรเพิกถอนใบอนุญาต​ขับขี่ทุกชนิดตลอดชีวิตครับ​ ไม่สมควรละเว้น​การลงโทษที่หนักหน่วงอย่างเด็ดขาด​ การกระทำเช่นนี้เป็นภัยต่อผู้ใช้ท้องถนนอย่างร้ายแรง,profile.php?id=100002616932705,23,2019-11-14 21:39:13
